person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
28.0,Female,Associate,66954.0,7,Mortgage,20000.0,Education,6.92,0.3,7.0,612,Yes,0
32.0,Male,High School,51206.0,9,Rent,2000.0,Venture,13.82,0.04,9.0,528,Yes,0
24.0,Female,High School,28469.0,0,Mortgage,7000.0,Education,8.47,0.25,6.0,685,No,0
28.0,Female,Associate,105338.0,3,Rent,14884.0,Homeimprovement,10.87,0.14,8.0,538,Yes,0
32.0,Female,Master,69195.0,7,Mortgage,12987.0,Personal,7.88,0.19,5.0,648,No,0
30.0,Female,Bachelor,52073.0,8,Rent,3500.0,Education,10.55,0.07,6.0,666,Yes,0
23.0,Female,Bachelor,51147.0,0,Mortgage,3500.0,Personal,9.7,0.07,3.0,696,No,0
32.0,Male,High School,78980.0,11,Rent,15000.0,Education,7.51,0.19,9.0,610,Yes,0
24.0,Female,High School,116619.0,3,Mortgage,10000.0,Homeimprovement,13.45,0.09,3.0,656,Yes,0
22.0,Male,Bachelor,90914.0,0,Rent,5000.0,Venture,11.2,0.05,3.0,654,No,0
22.0,Female,High School,67251.0,0,Rent,12000.0,Education,9.69,0.18,4.0,560,No,0
29.0,Male,Master,51615.0,6,Own,8000.0,Homeimprovement,8.89,0.15,6.0,659,Yes,0
22.0,Female,Bachelor,60926.0,0,Rent,10000.0,Education,11.45,0.16,3.0,612,Yes,0
24.0,Male,Associate,86139.0,5,Rent,4899.0,Medical,12.27,0.06,3.0,636,Yes,0
29.0,Male,Master,84708.0,5,Mortgage,20000.0,Education,11.24,0.24,8.0,689,Yes,0
28.0,Male,Associate,121241.0,2,Mortgage,20419.0,Personal,17.49,0.17,7.0,647,Yes,0
25.0,Male,Associate,97781.0,2,Rent,18000.0,Personal,13.92,0.18,4.0,640,No,0
24.0,Male,High School,63972.0,0,Mortgage,7000.0,Homeimprovement,6.38,0.11,3.0,642,No,0
25.0,Male,Associate,93483.0,0,Mortgage,6077.0,Medical,8.93,0.07,4.0,596,No,0
25.0,Male,Associate,57344.0,1,Rent,6000.0,Debtconsolidation,11.66,0.1,3.0,626,No,0
23.0,Male,Bachelor,87538.0,0,Own,16000.0,Education,10.76,0.18,3.0,651,Yes,0
32.0,Male,Bachelor,82831.0,7,Mortgage,2068.0,Homeimprovement,10.89,0.02,9.0,542,Yes,0
24.0,Female,Bachelor,73956.0,0,Rent,6884.0,Education,10.26,0.09,3.0,570,Yes,0
22.0,Male,Bachelor,85217.0,0,Mortgage,2000.0,Venture,11.3,0.02,4.0,673,No,0
23.0,Male,Associate,36995.0,0,Rent,5000.0,Education,10.44,0.14,3.0,624,Yes,0
35.0,Female,Bachelor,72848.0,12,Mortgage,6400.0,Debtconsolidation,9.86,0.09,11.0,684,No,0
26.0,Male,Associate,33582.0,6,Rent,3025.0,Debtconsolidation,15.88,0.09,2.0,669,No,0
26.0,Male,Associate,64525.0,8,Mortgage,8000.0,Education,9.29,0.12,2.0,668,Yes,0
36.0,Male,High School,61011.0,10,Rent,15000.0,Homeimprovement,13.0,0.25,11.0,619,Yes,0
28.0,Male,Bachelor,109503.0,2,Mortgage,5512.0,Medical,9.22,0.05,6.0,649,Yes,0
30.0,Female,Master,79103.0,5,Mortgage,6000.0,Medical,6.99,0.08,10.0,698,No,0
29.0,Male,Associate,68386.0,5,Rent,14000.0,Medical,12.19,0.2,7.0,568,Yes,0
25.0,Female,Master,30183.0,1,Rent,4750.0,Education,10.4,0.16,4.0,620,No,0
22.0,Female,High School,66876.0,1,Rent,7500.0,Debtconsolidation,7.68,0.11,3.0,520,Yes,0
25.0,Male,Bachelor,115129.0,0,Mortgage,4000.0,Venture,9.28,0.03,4.0,549,Yes,0
25.0,Female,Bachelor,45473.0,4,Mortgage,8400.0,Personal,10.72,0.18,4.0,686,No,0
26.0,Female,Associate,97489.0,3,Mortgage,12000.0,Medical,6.16,0.12,4.0,675,Yes,0
28.0,Male,Bachelor,122316.0,5,Mortgage,11562.0,Medical,11.53,0.09,7.0,689,No,0
23.0,Female,Associate,112201.0,0,Rent,9360.0,Education,8.37,0.08,4.0,588,Yes,0
22.0,Male,High School,144618.0,2,Rent,10000.0,Debtconsolidation,10.02,0.07,3.0,611,Yes,0
31.0,Male,Associate,47135.0,9,Rent,3557.0,Debtconsolidation,13.34,0.08,9.0,672,Yes,0
26.0,Male,Bachelor,25530.0,7,Rent,4774.0,Debtconsolidation,12.06,0.19,5.0,697,Yes,0
24.0,Female,High School,132888.0,1,Mortgage,6138.0,Education,8.84,0.05,4.0,614,Yes,0
24.0,Male,Bachelor,52445.0,3,Rent,3000.0,Education,8.37,0.06,5.0,557,Yes,0
22.0,Male,Associate,37064.0,0,Rent,9032.0,Medical,6.79,0.24,4.0,640,Yes,0
23.0,Male,High School,66991.0,0,Mortgage,5000.0,Venture,7.07,0.07,3.0,668,Yes,0
25.0,Female,High School,116238.0,6,Mortgage,4768.0,Venture,11.42,0.04,4.0,514,Yes,0
31.0,Female,High School,145058.0,9,Mortgage,14000.0,Medical,9.4,0.1,9.0,621,No,0
32.0,Female,High School,93625.0,9,Mortgage,3000.0,Homeimprovement,9.06,0.03,10.0,555,Yes,0
32.0,Male,Bachelor,68135.0,9,Mortgage,8000.0,Education,8.6,0.12,6.0,649,Yes,0
25.0,Male,Master,111498.0,3,Mortgage,5779.0,Venture,11.8,0.05,3.0,627,No,0
23.0,Female,Bachelor,79329.0,0,Mortgage,10574.0,Personal,7.0,0.13,4.0,593,Yes,0
23.0,Male,Bachelor,70744.0,0,Rent,10000.0,Medical,9.87,0.14,4.0,565,No,0
24.0,Female,Bachelor,20559.0,0,Rent,2292.0,Venture,12.95,0.11,4.0,605,Yes,0
23.0,Female,Master,80049.0,0,Mortgage,12000.0,Venture,7.51,0.15,3.0,584,Yes,0
30.0,Male,Master,58530.0,5,Rent,3600.0,Venture,9.92,0.06,5.0,610,Yes,0
23.0,Male,Master,66821.0,0,Rent,10000.0,Education,10.61,0.15,3.0,703,Yes,0
23.0,Male,Bachelor,102918.0,0,Mortgage,5000.0,Education,13.54,0.05,3.0,585,No,0
31.0,Male,Bachelor,37166.0,7,Rent,8000.0,Education,12.96,0.22,9.0,648,Yes,0
32.0,Male,Master,61171.0,9,Rent,8000.0,Education,10.84,0.13,9.0,610,Yes,0
24.0,Male,High School,65392.0,5,Rent,1326.0,Debtconsolidation,8.28,0.02,4.0,665,Yes,0
30.0,Female,Associate,42776.0,5,Rent,10614.0,Medical,8.36,0.25,7.0,695,No,0
26.0,Female,High School,73986.0,6,Mortgage,12000.0,Education,13.37,0.16,4.0,630,Yes,0
21.0,Male,Bachelor,35643.0,0,Rent,8000.0,Medical,8.9,0.22,3.0,625,Yes,0
27.0,Female,High School,51042.0,5,Rent,9711.0,Debtconsolidation,11.03,0.19,6.0,549,Yes,0
28.0,Female,Bachelor,51515.0,7,Rent,6000.0,Venture,12.23,0.12,10.0,697,Yes,0
33.0,Female,Bachelor,144952.0,8,Mortgage,16836.0,Education,6.75,0.12,6.0,516,Yes,0
24.0,Male,Master,57559.0,2,Rent,5000.0,Medical,12.18,0.09,3.0,690,No,0
25.0,Female,High School,145187.0,0,Rent,12000.0,Personal,7.4,0.08,3.0,684,No,0
34.0,Male,Master,75239.0,8,Rent,8000.0,Homeimprovement,10.35,0.11,8.0,714,Yes,0
25.0,Female,Bachelor,85162.0,2,Mortgage,10000.0,Medical,12.26,0.12,4.0,687,No,0
30.0,Male,Bachelor,30133.0,7,Rent,5000.0,Debtconsolidation,10.97,0.17,8.0,634,Yes,0
23.0,Male,Master,133175.0,0,Mortgage,20000.0,Education,12.38,0.15,3.0,611,No,0
34.0,Male,Bachelor,61411.0,10,Rent,12870.0,Homeimprovement,9.39,0.21,11.0,675,Yes,0
24.0,Male,High School,93116.0,1,Mortgage,12253.0,Medical,7.65,0.13,4.0,665,No,0
23.0,Male,High School,43079.0,1,Rent,3500.0,Medical,11.88,0.08,3.0,588,No,0
22.0,Female,High School,72930.0,0,Rent,10000.0,Medical,12.0,0.14,3.0,655,No,0
25.0,Male,Associate,121139.0,0,Mortgage,8000.0,Medical,14.66,0.07,4.0,622,Yes,0
23.0,Female,Associate,43298.0,2,Rent,2028.0,Education,8.14,0.05,2.0,595,Yes,0
26.0,Male,Associate,64181.0,5,Mortgage,15247.0,Personal,9.64,0.24,3.0,630,No,0
22.0,Male,Bachelor,60989.0,1,Mortgage,10000.0,Venture,11.5,0.16,4.0,561,Yes,0
38.0,Male,Master,139144.0,18,Mortgage,20000.0,Education,15.45,0.14,10.0,725,Yes,0
36.0,Male,Associate,39482.0,12,Rent,5000.0,Medical,9.2,0.13,13.0,694,Yes,0
30.0,Female,Bachelor,149438.0,3,Mortgage,12000.0,Venture,9.08,0.08,4.0,692,Yes,0
22.0,Female,Bachelor,51319.0,0,Rent,10443.0,Education,10.22,0.2,4.0,580,Yes,0
30.0,Male,Bachelor,43983.0,5,Own,15000.0,Debtconsolidation,11.83,0.34,6.0,624,Yes,0
33.0,Male,Bachelor,96925.0,4,Rent,1782.0,Personal,10.73,0.02,7.0,684,No,0
22.0,Male,Associate,60836.0,0,Rent,6000.0,Personal,10.7,0.1,2.0,662,No,0
23.0,Male,Associate,89804.0,0,Mortgage,10000.0,Homeimprovement,7.79,0.11,2.0,611,No,0
27.0,Male,High School,109165.0,6,Mortgage,20000.0,Education,8.92,0.18,5.0,614,No,0
23.0,Female,High School,85220.0,1,Mortgage,3500.0,Debtconsolidation,5.42,0.04,3.0,630,Yes,0
38.0,Male,High School,126771.0,16,Rent,14000.0,Homeimprovement,6.03,0.11,14.0,592,Yes,0
24.0,Female,High School,44584.0,0,Rent,6500.0,Medical,6.12,0.15,3.0,634,Yes,0
26.0,Male,Bachelor,73086.0,0,Mortgage,10500.0,Personal,12.94,0.14,5.0,694,No,0
30.0,Male,Associate,31562.0,5,Rent,6597.0,Medical,10.47,0.21,7.0,669,No,0
25.0,Female,High School,48924.0,0,Rent,7000.0,Debtconsolidation,9.26,0.14,3.0,624,Yes,0
36.0,Female,Associate,157052.0,16,Rent,20000.0,Education,11.0,0.13,14.0,604,No,0
22.0,Female,High School,73029.0,0,Mortgage,6825.0,Personal,8.13,0.09,3.0,590,Yes,0
33.0,Male,Associate,53838.0,11,Mortgage,7000.0,Homeimprovement,8.05,0.13,8.0,680,No,0
26.0,Female,Associate,84944.0,5,Mortgage,2000.0,Venture,12.39,0.02,2.0,650,Yes,0
23.0,Female,High School,18320.0,1,Rent,2000.0,Venture,8.25,0.11,4.0,553,Yes,0
29.0,Male,Bachelor,66767.0,9,Mortgage,9600.0,Education,8.23,0.14,5.0,552,Yes,0
28.0,Female,Associate,32587.0,9,Rent,2348.0,Personal,12.62,0.07,7.0,718,No,0
37.0,Male,High School,50952.0,17,Rent,9600.0,Venture,12.62,0.19,12.0,683,Yes,0
22.0,Female,Bachelor,35537.0,0,Rent,3000.0,Venture,10.84,0.08,3.0,697,Yes,0
32.0,Male,Master,42728.0,10,Rent,6019.0,Debtconsolidation,11.61,0.14,9.0,693,Yes,0
28.0,Female,Associate,75758.0,3,Mortgage,3824.0,Homeimprovement,6.89,0.05,6.0,669,No,0
27.0,Female,High School,56300.0,1,Mortgage,4000.0,Personal,10.37,0.07,7.0,627,No,0
23.0,Male,High School,49196.0,3,Rent,10000.0,Education,7.45,0.2,4.0,631,No,0
30.0,Male,Bachelor,114766.0,10,Mortgage,5000.0,Venture,7.22,0.04,10.0,665,No,0
37.0,Male,High School,58301.0,14,Own,3500.0,Medical,8.49,0.06,15.0,683,No,0
22.0,Female,High School,33399.0,2,Rent,2489.0,Education,6.05,0.07,5.0,640,No,0
26.0,Male,Bachelor,75208.0,2,Mortgage,7500.0,Education,12.61,0.1,4.0,697,Yes,0
30.0,Male,Master,92153.0,8,Mortgage,5690.0,Homeimprovement,12.25,0.06,7.0,638,No,0
24.0,Female,Bachelor,48741.0,4,Rent,9000.0,Education,11.99,0.18,4.0,657,Yes,0
25.0,Female,High School,144833.0,1,Mortgage,6000.0,Education,11.0,0.04,3.0,538,Yes,0
23.0,Male,High School,95988.0,0,Mortgage,3919.0,Venture,9.21,0.04,3.0,617,No,0
32.0,Female,Bachelor,102282.0,11,Mortgage,10000.0,Homeimprovement,9.65,0.1,8.0,679,No,0
27.0,Female,High School,47927.0,1,Mortgage,8000.0,Venture,6.74,0.17,3.0,599,No,0
24.0,Male,Master,63554.0,0,Rent,8000.0,Education,12.45,0.13,3.0,669,No,0
33.0,Male,Associate,40543.0,11,Rent,4000.0,Education,12.77,0.1,9.0,683,No,0
29.0,Male,Master,88985.0,8,Mortgage,12000.0,Education,8.88,0.13,10.0,733,No,0
26.0,Male,Master,58280.0,3,Rent,9000.0,Personal,12.59,0.15,3.0,630,No,0
25.0,Male,Master,72693.0,2,Mortgage,16800.0,Education,14.28,0.23,4.0,630,Yes,0
31.0,Female,High School,127579.0,7,Mortgage,17539.0,Venture,10.82,0.14,7.0,660,Yes,0
23.0,Male,High School,87486.0,1,Mortgage,5000.0,Education,12.53,0.06,3.0,682,Yes,0
22.0,Male,High School,77560.0,0,Rent,4000.0,Personal,5.63,0.05,4.0,605,Yes,0
25.0,Female,High School,67302.0,3,Rent,10000.0,Venture,13.8,0.15,3.0,598,Yes,0
28.0,Male,Associate,109972.0,5,Mortgage,15000.0,Medical,7.68,0.14,6.0,531,Yes,0
28.0,Female,Master,29828.0,7,Rent,1484.0,Education,8.43,0.05,8.0,659,Yes,0
26.0,Male,Associate,48887.0,4,Rent,12000.0,Medical,10.3,0.25,3.0,685,Yes,0
29.0,Male,High School,49094.0,6,Rent,5000.0,Personal,7.48,0.1,8.0,634,No,0
28.0,Male,Bachelor,31112.0,3,Rent,5000.0,Medical,8.8,0.16,7.0,504,Yes,0
34.0,Male,Master,91109.0,7,Mortgage,10000.0,Medical,9.82,0.11,10.0,691,Yes,0
28.0,Male,Associate,58588.0,6,Mortgage,3000.0,Personal,11.99,0.05,10.0,591,Yes,0
25.0,Male,High School,57046.0,2,Rent,9000.0,Personal,11.01,0.16,4.0,618,Yes,0
27.0,Female,Associate,58372.0,5,Rent,11000.0,Medical,7.8,0.19,5.0,540,No,0
25.0,Male,Bachelor,42105.0,2,Rent,5000.0,Venture,10.99,0.12,3.0,633,No,0
38.0,Female,High School,78640.0,13,Rent,8000.0,Medical,11.41,0.1,13.0,637,No,0
26.0,Female,Bachelor,83018.0,2,Mortgage,12000.0,Debtconsolidation,10.55,0.14,3.0,652,No,0
30.0,Female,Master,102941.0,8,Mortgage,4200.0,Education,5.99,0.04,7.0,680,Yes,0
31.0,Male,Bachelor,39350.0,9,Rent,6000.0,Medical,12.57,0.15,9.0,687,Yes,0
26.0,Female,Bachelor,70736.0,3,Rent,11968.0,Medical,10.08,0.17,3.0,634,No,0
27.0,Female,Master,43140.0,2,Mortgage,8575.0,Venture,14.24,0.2,6.0,669,No,0
23.0,Female,High School,124278.0,0,Mortgage,4000.0,Venture,13.43,0.03,3.0,657,Yes,0
27.0,Female,Associate,113466.0,3,Mortgage,16000.0,Debtconsolidation,11.62,0.14,5.0,642,Yes,0
33.0,Female,Master,135749.0,10,Rent,6016.0,Debtconsolidation,5.6,0.04,11.0,607,No,0
25.0,Female,Associate,55032.0,3,Mortgage,17005.0,Medical,11.87,0.31,2.0,686,No,0
22.0,Female,Associate,29782.0,0,Rent,5000.0,Debtconsolidation,13.2,0.17,4.0,702,No,0
23.0,Male,High School,134949.0,0,Rent,12000.0,Education,12.4,0.09,3.0,528,Yes,0
30.0,Male,Associate,73384.0,7,Rent,12000.0,Personal,10.99,0.16,9.0,634,Yes,0
28.0,Female,Master,43052.0,5,Rent,10000.0,Medical,10.46,0.23,8.0,618,Yes,0
27.0,Female,Bachelor,124658.0,7,Mortgage,8800.0,Medical,7.29,0.07,8.0,664,Yes,0
30.0,Male,Associate,63272.0,11,Rent,5407.0,Education,13.89,0.09,10.0,604,No,0
26.0,Female,Bachelor,82438.0,7,Mortgage,6000.0,Education,12.32,0.07,5.0,662,Yes,0
26.0,Male,Associate,109232.0,1,Mortgage,9514.0,Medical,11.99,0.09,4.0,617,Yes,0
23.0,Female,Bachelor,51183.0,0,Mortgage,2500.0,Personal,15.61,0.05,2.0,608,Yes,0
33.0,Male,High School,45840.0,11,Rent,4349.0,Personal,11.54,0.09,10.0,601,Yes,0
25.0,Female,Associate,63960.0,2,Rent,7000.0,Debtconsolidation,11.6,0.11,3.0,543,No,0
27.0,Female,Master,79039.0,5,Mortgage,5000.0,Medical,13.99,0.06,9.0,680,No,0
24.0,Female,Bachelor,102652.0,0,Mortgage,4371.0,Personal,8.45,0.04,3.0,679,No,0
23.0,Female,Associate,44308.0,1,Rent,3250.0,Debtconsolidation,7.63,0.07,2.0,636,Yes,0
37.0,Male,Associate,78739.0,14,Rent,6000.0,Education,11.92,0.08,9.0,572,Yes,0
29.0,Female,Associate,69876.0,6,Mortgage,3224.0,Medical,8.46,0.05,9.0,652,No,0
23.0,Female,Associate,90949.0,4,Rent,7546.0,Venture,10.35,0.08,3.0,675,Yes,0
30.0,Female,Bachelor,86167.0,5,Rent,8059.0,Education,11.34,0.09,9.0,637,Yes,0
24.0,Female,Associate,72671.0,0,Mortgage,3999.0,Homeimprovement,7.96,0.06,3.0,694,No,0
30.0,Male,Bachelor,83761.0,9,Mortgage,14000.0,Personal,6.88,0.17,9.0,562,Yes,0
25.0,Male,Master,87394.0,1,Mortgage,20000.0,Medical,7.99,0.23,4.0,651,Yes,0
34.0,Male,Master,44398.0,14,Own,2500.0,Personal,9.94,0.06,8.0,550,Yes,0
25.0,Female,High School,61234.0,6,Own,10000.0,Venture,10.75,0.16,2.0,662,Yes,0
32.0,Male,Bachelor,88802.0,8,Rent,5920.0,Personal,13.5,0.07,8.0,609,Yes,0
24.0,Male,Associate,59728.0,4,Mortgage,3500.0,Medical,8.89,0.06,4.0,566,Yes,0
29.0,Male,Bachelor,51579.0,8,Rent,8000.0,Venture,15.82,0.16,7.0,615,Yes,0
23.0,Female,High School,64591.0,0,Mortgage,1000.0,Venture,15.19,0.02,5.0,648,Yes,0
28.0,Male,Bachelor,43095.0,8,Rent,4800.0,Debtconsolidation,13.28,0.11,5.0,675,Yes,0
30.0,Female,Master,53113.0,11,Rent,4177.0,Education,13.4,0.08,7.0,677,Yes,0
21.0,Female,Associate,54614.0,0,Rent,6000.0,Venture,9.55,0.11,4.0,668,No,0
22.0,Female,Bachelor,86616.0,0,Rent,6400.0,Education,13.11,0.07,4.0,679,No,0
24.0,Female,Master,151660.0,0,Mortgage,9000.0,Education,10.39,0.06,5.0,680,Yes,0
29.0,Female,Master,75582.0,8,Mortgage,1557.0,Medical,12.88,0.02,6.0,604,No,0
30.0,Male,Associate,75455.0,9,Rent,12800.0,Venture,10.93,0.17,7.0,709,Yes,0
37.0,Male,Associate,62268.0,13,Rent,6429.0,Education,15.47,0.1,13.0,704,No,0
22.0,Female,High School,22429.0,2,Rent,2400.0,Medical,14.22,0.11,3.0,659,Yes,0
24.0,Male,Associate,48951.0,0,Mortgage,5000.0,Medical,5.73,0.1,3.0,593,Yes,0
25.0,Male,High School,56385.0,3,Rent,12000.0,Education,11.42,0.21,6.0,652,No,0
24.0,Female,Master,104719.0,1,Rent,12200.0,Homeimprovement,7.29,0.12,3.0,681,Yes,0
24.0,Male,Associate,64159.0,3,Mortgage,8000.0,Debtconsolidation,10.97,0.12,4.0,642,No,0
32.0,Female,Bachelor,115960.0,9,Mortgage,9000.0,Medical,7.49,0.08,7.0,609,Yes,0
24.0,Male,Associate,84630.0,2,Mortgage,6000.0,Venture,7.66,0.07,3.0,595,No,0
30.0,Male,Bachelor,107815.0,8,Mortgage,10000.0,Medical,10.88,0.09,6.0,678,No,0
32.0,Male,Associate,70708.0,10,Rent,7500.0,Debtconsolidation,11.86,0.11,12.0,628,No,0
27.0,Male,Bachelor,96055.0,5,Mortgage,8000.0,Medical,6.46,0.08,5.0,626,No,0
24.0,Female,Bachelor,51392.0,2,Mortgage,3000.0,Medical,6.91,0.06,3.0,666,Yes,0
28.0,Male,Associate,47979.0,10,Rent,6000.0,Education,7.85,0.13,7.0,651,Yes,0
26.0,Male,Bachelor,60758.0,1,Own,3000.0,Education,7.69,0.05,4.0,565,Yes,0
25.0,Male,Associate,25038.0,4,Rent,3589.0,Homeimprovement,11.01,0.14,4.0,675,Yes,0
29.0,Female,Master,41222.0,4,Mortgage,7000.0,Venture,9.84,0.17,7.0,694,Yes,0
28.0,Female,Master,56326.0,6,Mortgage,6000.0,Personal,10.92,0.11,5.0,641,Yes,0
24.0,Male,Bachelor,31091.0,0,Rent,5000.0,Education,11.01,0.16,4.0,593,Yes,0
22.0,Male,Bachelor,74491.0,1,Rent,6000.0,Personal,11.01,0.08,4.0,629,Yes,0
28.0,Female,Bachelor,55355.0,5,Mortgage,8000.0,Venture,7.26,0.14,6.0,600,Yes,0
24.0,Female,High School,85215.0,3,Mortgage,4000.0,Education,10.48,0.05,4.0,602,Yes,0
23.0,Female,Master,80808.0,1,Mortgage,7000.0,Debtconsolidation,7.78,0.09,4.0,629,No,0
32.0,Male,Bachelor,85190.0,10,Mortgage,6000.0,Medical,8.35,0.07,7.0,679,Yes,0
24.0,Male,Associate,54606.0,1,Mortgage,5000.0,Education,10.96,0.09,3.0,675,No,0
24.0,Female,High School,84916.0,0,Rent,13000.0,Education,7.98,0.15,3.0,707,No,0
24.0,Male,Associate,145280.0,6,Own,15195.0,Personal,12.59,0.1,3.0,693,No,0
24.0,Female,Associate,104473.0,0,Mortgage,8000.0,Education,11.1,0.08,2.0,674,No,0
23.0,Female,Bachelor,63809.0,0,Mortgage,6000.0,Medical,7.87,0.09,4.0,594,No,0
23.0,Female,Master,36974.0,3,Rent,5886.0,Education,7.38,0.16,3.0,602,Yes,0
23.0,Female,High School,41719.0,0,Rent,5000.0,Venture,9.88,0.12,4.0,607,Yes,0
28.0,Male,High School,127069.0,5,Mortgage,5000.0,Medical,9.66,0.04,4.0,610,Yes,0
31.0,Male,Bachelor,109213.0,12,Rent,18000.0,Medical,9.63,0.16,8.0,637,No,0
29.0,Female,Bachelor,89003.0,9,Mortgage,20096.0,Homeimprovement,14.17,0.23,8.0,686,Yes,0
28.0,Male,Bachelor,101972.0,3,Rent,15723.0,Homeimprovement,12.11,0.15,10.0,711,No,0
37.0,Male,High School,59807.0,14,Rent,3000.0,Personal,8.7,0.05,13.0,532,Yes,0
24.0,Male,Bachelor,72949.0,4,Mortgage,10000.0,Personal,11.67,0.14,3.0,651,Yes,0
29.0,Male,Associate,150865.0,10,Rent,3361.0,Education,10.38,0.02,7.0,696,No,0
22.0,Male,Bachelor,61023.0,4,Rent,11000.0,Education,14.5,0.18,4.0,662,No,0
23.0,Female,Master,60542.0,0,Mortgage,10000.0,Venture,14.03,0.17,4.0,664,Yes,0
24.0,Male,Associate,30979.0,1,Own,4750.0,Personal,13.85,0.15,4.0,541,Yes,0
32.0,Male,Associate,54867.0,12,Rent,2484.0,Medical,8.63,0.05,8.0,615,Yes,0
32.0,Male,Bachelor,35636.0,7,Rent,4000.0,Medical,9.84,0.11,5.0,701,No,0
30.0,Female,Associate,88829.0,8,Mortgage,15000.0,Education,11.01,0.17,8.0,647,Yes,0
25.0,Female,High School,104506.0,2,Rent,12109.0,Education,9.88,0.12,3.0,673,Yes,0
29.0,Male,Bachelor,134815.0,6,Rent,5012.0,Debtconsolidation,14.3,0.04,6.0,693,No,0
29.0,Female,Associate,93433.0,6,Mortgage,5000.0,Debtconsolidation,8.82,0.05,7.0,669,No,0
25.0,Female,Bachelor,71995.0,0,Rent,7955.0,Personal,6.64,0.11,4.0,708,Yes,0
26.0,Male,Associate,46508.0,2,Rent,8913.0,Debtconsolidation,7.35,0.19,3.0,525,Yes,0
29.0,Male,Bachelor,56695.0,7,Mortgage,8000.0,Education,13.84,0.14,6.0,689,No,0
25.0,Male,Bachelor,64673.0,5,Mortgage,7412.0,Medical,11.39,0.11,6.0,673,No,0
28.0,Female,Master,26877.0,4,Mortgage,1477.0,Venture,13.01,0.05,6.0,621,Yes,0
30.0,Male,Master,55091.0,7,Mortgage,7500.0,Education,10.56,0.14,5.0,656,Yes,0
24.0,Male,Associate,64434.0,0,Rent,10000.0,Debtconsolidation,15.52,0.16,3.0,687,Yes,0
38.0,Male,High School,84851.0,16,Mortgage,19616.0,Debtconsolidation,7.59,0.23,12.0,679,No,0
33.0,Male,High School,99374.0,12,Mortgage,10000.0,Homeimprovement,10.67,0.1,10.0,665,No,0
26.0,Male,High School,83926.0,3,Rent,11000.0,Personal,11.0,0.13,3.0,669,Yes,0
26.0,Female,High School,108881.0,2,Mortgage,3000.0,Medical,11.01,0.03,4.0,666,Yes,0
33.0,Male,Master,90903.0,9,Rent,14400.0,Debtconsolidation,9.74,0.16,11.0,596,Yes,0
30.0,Male,High School,68347.0,8,Mortgage,15000.0,Education,8.48,0.22,10.0,574,Yes,0
28.0,Female,Bachelor,51418.0,4,Rent,1281.0,Medical,5.97,0.02,5.0,666,Yes,0
32.0,Female,High School,156895.0,10,Mortgage,14178.0,Venture,10.6,0.09,11.0,594,No,0
34.0,Male,Bachelor,72663.0,15,Mortgage,17000.0,Homeimprovement,16.04,0.23,6.0,679,Yes,0
29.0,Male,High School,61063.0,7,Rent,13000.0,Homeimprovement,11.46,0.21,5.0,528,Yes,0
23.0,Female,High School,46673.0,0,Rent,8000.0,Medical,11.38,0.17,3.0,594,Yes,0
25.0,Female,High School,78616.0,0,Rent,6000.0,Education,13.87,0.08,3.0,632,Yes,0
37.0,Male,High School,37670.0,14,Rent,3600.0,Venture,7.65,0.1,12.0,623,Yes,0
28.0,Male,Master,54972.0,7,Rent,10493.0,Venture,15.86,0.19,9.0,648,No,0
30.0,Female,Bachelor,72899.0,6,Rent,3600.0,Debtconsolidation,8.82,0.05,9.0,659,No,0
28.0,Female,High School,43091.0,4,Rent,6000.0,Medical,11.94,0.14,10.0,650,No,0
30.0,Male,Bachelor,37020.0,5,Rent,2400.0,Personal,10.46,0.06,5.0,666,Yes,0
26.0,Male,Associate,94446.0,5,Mortgage,15000.0,Personal,8.35,0.16,6.0,702,No,0
24.0,Female,Associate,90696.0,3,Mortgage,12000.0,Homeimprovement,6.92,0.13,4.0,553,Yes,0
25.0,Male,Bachelor,61090.0,0,Rent,12000.0,Education,7.83,0.2,4.0,662,Yes,0
24.0,Female,Associate,98108.0,4,Own,12000.0,Personal,11.76,0.12,4.0,656,Yes,0
36.0,Female,Bachelor,54981.0,12,Rent,8000.0,Debtconsolidation,10.89,0.15,13.0,636,No,0
25.0,Male,Associate,91435.0,0,Mortgage,10251.0,Education,11.85,0.11,5.0,594,Yes,0
25.0,Female,Associate,94646.0,0,Mortgage,8011.0,Medical,7.83,0.08,4.0,589,Yes,0
23.0,Male,High School,29764.0,3,Rent,4200.0,Venture,11.89,0.14,4.0,630,No,0
26.0,Female,Bachelor,55791.0,4,Mortgage,7500.0,Education,7.45,0.13,5.0,577,Yes,0
22.0,Male,Associate,33539.0,0,Mortgage,9600.0,Education,12.8,0.29,2.0,600,No,0
31.0,Male,Bachelor,41068.0,7,Mortgage,6000.0,Debtconsolidation,11.09,0.15,8.0,732,Yes,0
33.0,Male,Associate,95723.0,8,Mortgage,4746.0,Debtconsolidation,9.2,0.05,6.0,660,No,0
32.0,Female,Bachelor,37152.0,8,Mortgage,4000.0,Medical,7.5,0.11,6.0,604,Yes,0
30.0,Male,Bachelor,29865.0,3,Rent,3000.0,Venture,7.19,0.1,8.0,678,Yes,0
29.0,Male,Associate,42783.0,6,Rent,2000.0,Venture,14.56,0.05,6.0,615,Yes,0
