person_gender,person_education,person_income,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status,net_disposable_income
Male,Associate,61201.0,Mortgage,11500.0,Education,11.01,0.19,11.0,630,Yes,0,59934.85
Male,Master,51223.0,Rent,5000.0,Medical,15.31,0.1,12.0,644,No,1,50457.5
Female,High School,82734.0,Mortgage,10000.0,Personal,11.49,0.12,14.0,594,No,0,81585.0
Female,High School,166754.0,Mortgage,15000.0,Education,16.0,0.09,11.0,688,Yes,0,164354.0
Male,Associate,55436.0,Mortgage,10000.0,Venture,13.49,0.18,14.0,648,No,0,54087.0
Male,Associate,60690.0,Rent,7200.0,Venture,13.98,0.12,14.0,660,Yes,0,59683.44
Male,Associate,63254.0,Rent,7000.0,Education,13.85,0.11,14.0,561,No,1,62284.5
Male,Master,50732.0,Rent,5000.0,Medical,7.29,0.1,14.0,669,No,0,50367.5
Female,Master,46976.0,Rent,3000.0,Education,16.0,0.05,13.0,562,Yes,0,46496.0
Female,Associate,41273.0,Rent,12000.0,Education,11.36,0.29,14.0,612,No,1,39909.8
Male,High School,57196.0,Rent,4775.0,Venture,11.01,0.08,14.0,582,Yes,0,56670.2725
Female,High School,51662.0,Rent,4600.0,Personal,11.01,0.09,14.0,665,Yes,0,51155.54
Female,High School,97006.0,Rent,19200.0,Medical,13.11,0.26,14.0,700,No,1,94488.88
Male,Associate,130610.0,Rent,19200.0,Venture,16.0,0.15,13.0,703,No,1,127538.0
Male,Bachelor,75369.0,Rent,8000.0,Homeimprovement,11.12,0.11,12.0,673,No,0,74479.4
Female,High School,69212.0,Mortgage,6200.0,Medical,11.01,0.09,13.0,601,No,1,68529.38
Male,Doctorate,28367.0,Mortgage,4375.0,Education,7.51,0.21,13.0,703,No,1,28038.4375
Female,High School,91197.0,Rent,10000.0,Homeimprovement,11.01,0.11,14.0,655,Yes,0,90096.0
Male,Associate,51330.0,Rent,12000.0,Medical,11.01,0.23,14.0,557,No,0,50008.8
Male,Associate,33159.0,Own,4500.0,Venture,7.66,0.14,14.0,608,Yes,0,32814.3
Male,Associate,166754.0,Own,19200.0,Medical,11.83,0.13,11.0,541,Yes,0,164482.64
Female,High School,83847.0,Rent,4000.0,Debtconsolidation,16.0,0.05,13.0,540,No,1,83207.0
Male,Associate,53796.0,Rent,8000.0,Personal,11.01,0.15,14.0,662,No,1,52915.2
Male,High School,55135.0,Rent,9000.0,Debtconsolidation,11.71,0.16,14.0,651,No,1,54081.1
Male,Bachelor,69512.0,Rent,4200.0,Personal,11.01,0.06,11.0,701,No,0,69049.58
Male,Associate,121262.0,Mortgage,6000.0,Venture,11.99,0.05,13.0,654,No,0,120542.6
Male,Associate,49083.0,Rent,9200.0,Personal,7.49,0.19,14.0,668,No,0,48393.92
Male,Bachelor,45358.0,Mortgage,7400.0,Homeimprovement,8.0,0.16,14.0,703,No,0,44766.0
Male,Associate,133176.0,Mortgage,9000.0,Education,11.01,0.07,13.0,653,No,0,132185.1
Female,Master,38410.0,Rent,6400.0,Education,11.49,0.17,14.0,703,Yes,0,37674.64
Female,High School,166754.0,Mortgage,19200.0,Medical,11.48,0.08,11.0,539,Yes,0,164549.84
Female,High School,72869.0,Mortgage,15000.0,Homeimprovement,11.01,0.21,11.0,611,Yes,0,71217.5
Male,High School,77528.0,Mortgage,12000.0,Education,10.25,0.15,12.0,637,Yes,0,76298.0
Male,High School,58726.0,Mortgage,3000.0,Medical,13.92,0.03,11.0,539,No,1,58308.4
Male,High School,48857.0,Rent,6000.0,Education,14.54,0.12,11.0,686,No,0,47984.6
Female,Associate,48590.0,Mortgage,3000.0,Homeimprovement,6.17,0.05,12.0,564,Yes,0,48404.9
Female,Associate,30902.0,Mortgage,3000.0,Medical,8.7,0.1,14.0,698,No,0,30641.0
Female,Associate,79027.0,Mortgage,11500.0,Personal,13.92,0.15,14.0,630,No,0,77426.2
Female,Master,114835.0,Own,19200.0,Medical,13.92,0.19,12.0,685,Yes,0,112162.36
Male,Associate,60932.0,Mortgage,6000.0,Personal,14.96,0.1,14.0,703,No,0,60034.4
Female,Associate,126842.0,Mortgage,14000.0,Venture,6.17,0.11,14.0,644,Yes,0,125978.2
Male,Associate,145243.0,Mortgage,14500.0,Homeimprovement,6.17,0.1,13.0,703,Yes,0,144348.35
Female,High School,156879.0,Mortgage,12000.0,Medical,11.01,0.08,14.0,615,Yes,0,155557.8
Male,High School,67282.0,Rent,19200.0,Homeimprovement,12.53,0.31,11.0,655,No,1,64876.24
Male,Doctorate,28367.0,Own,3500.0,Education,13.61,0.13,13.0,675,No,0,27890.65
Male,Associate,87255.0,Mortgage,3000.0,Personal,13.92,0.03,12.0,694,No,0,86837.4
Female,Associate,54908.0,Mortgage,14000.0,Education,6.62,0.25,12.0,581,No,0,53981.2
Female,Associate,89972.0,Mortgage,18000.0,Debtconsolidation,14.35,0.2,14.0,539,Yes,0,87389.0
Male,High School,166754.0,Rent,12500.0,Homeimprovement,6.17,0.06,11.0,544,Yes,0,165982.75
Female,High School,28367.0,Own,6250.0,Homeimprovement,11.01,0.25,14.0,656,Yes,0,27678.875
Male,Master,78586.0,Mortgage,7000.0,Venture,14.35,0.09,14.0,659,Yes,0,77581.5
Female,High School,28699.0,Own,7000.0,Education,6.17,0.24,12.0,605,Yes,0,28267.1
Female,Associate,166754.0,Mortgage,9400.0,Homeimprovement,15.62,0.04,12.0,699,No,0,165285.72
Male,Associate,33522.0,Mortgage,4800.0,Debtconsolidation,8.59,0.14,13.0,703,No,0,33109.68
Female,Master,37007.0,Rent,10625.0,Venture,11.01,0.29,13.0,560,No,1,35837.1875
Male,High School,60682.0,Rent,4350.0,Homeimprovement,10.99,0.07,14.0,670,No,0,60203.935
Female,Master,89543.0,Mortgage,7125.0,Education,6.62,0.08,14.0,610,Yes,0,89071.325
Male,High School,47141.0,Rent,7500.0,Debtconsolidation,8.49,0.16,12.0,539,Yes,0,46504.25
Male,Master,75993.0,Mortgage,3000.0,Personal,7.49,0.03,14.0,686,Yes,0,75768.3
Female,Associate,117228.0,Mortgage,10000.0,Debtconsolidation,11.01,0.09,14.0,628,No,0,116127.0
Female,Associate,64338.0,Rent,8000.0,Education,11.01,0.12,14.0,580,No,0,63457.2
Male,High School,52490.0,Own,15000.0,Education,16.0,0.29,14.0,677,No,0,50090.0
Female,High School,166754.0,Mortgage,4200.0,Medical,11.01,0.03,13.0,539,Yes,0,166291.58
Male,High School,28367.0,Rent,3000.0,Medical,7.29,0.09,11.0,674,Yes,0,28148.3
Female,Bachelor,96617.0,Rent,3000.0,Education,10.99,0.03,13.0,703,Yes,0,96287.3
Female,Bachelor,137533.0,Mortgage,19200.0,Debtconsolidation,11.36,0.14,14.0,617,Yes,0,135351.88
Female,Master,98300.0,Mortgage,10000.0,Debtconsolidation,14.27,0.1,11.0,703,Yes,0,96873.0
Male,High School,78441.0,Own,19200.0,Venture,8.9,0.29,14.0,562,Yes,0,76732.2
Male,High School,45484.0,Rent,3500.0,Personal,12.87,0.08,13.0,622,Yes,0,45033.55
Male,Master,34607.0,Mortgage,7500.0,Education,7.74,0.22,14.0,679,No,0,34026.5
Female,High School,72959.0,Own,6000.0,Personal,14.96,0.08,11.0,580,No,0,72061.4
Female,High School,64827.0,Rent,8000.0,Medical,11.01,0.12,11.0,699,No,1,63946.2
Male,Associate,166754.0,Rent,19200.0,Debtconsolidation,7.88,0.07,14.0,665,No,0,165241.04
Female,Doctorate,28367.0,Mortgage,3000.0,Debtconsolidation,6.17,0.13,13.0,679,No,1,28181.9
Male,Bachelor,44328.0,Rent,9000.0,Medical,6.17,0.2,14.0,690,No,0,43772.7
Male,Master,68396.0,Mortgage,17000.0,Education,8.7,0.25,11.0,683,No,0,66917.0
Female,Associate,89678.0,Rent,9000.0,Medical,12.84,0.1,14.0,647,No,0,88522.4
Female,Bachelor,72742.0,Mortgage,3600.0,Personal,6.99,0.05,13.0,639,Yes,0,72490.36
Female,Associate,166754.0,Rent,13500.0,Venture,11.49,0.06,14.0,605,Yes,0,165202.85
Female,Associate,28367.0,Rent,4000.0,Debtconsolidation,11.01,0.17,11.0,703,No,1,27926.6
Male,High School,90407.0,Own,7500.0,Venture,7.05,0.08,14.0,690,No,0,89878.25
Male,High School,46466.0,Rent,7000.0,Debtconsolidation,11.49,0.15,14.0,539,Yes,0,45661.7
Male,Associate,84775.0,Own,6000.0,Venture,7.9,0.07,12.0,694,No,0,84301.0
Male,High School,97110.0,Rent,6000.0,Personal,8.94,0.06,11.0,636,Yes,0,96573.6
Female,Associate,86625.0,Rent,6000.0,Personal,9.63,0.07,14.0,636,No,0,86047.2
Male,Associate,37224.0,Mortgage,3000.0,Venture,12.42,0.06,14.0,693,No,0,36851.4
Male,High School,78978.0,Mortgage,6500.0,Education,6.17,0.08,12.0,614,Yes,0,78576.95
Male,Bachelor,142643.0,Mortgage,11400.0,Personal,10.59,0.08,14.0,703,No,0,141435.74
Male,High School,48804.0,Own,13750.0,Medical,8.88,0.28,14.0,635,No,0,47583.0
Male,Associate,36870.0,Rent,3000.0,Personal,11.01,0.06,14.0,571,Yes,0,36539.7
Female,Bachelor,94361.0,Mortgage,15000.0,Debtconsolidation,14.46,0.16,13.0,652,No,1,92192.0
Male,Associate,35945.0,Rent,3000.0,Venture,12.42,0.03,11.0,635,Yes,0,35572.4
Male,High School,166754.0,Mortgage,11375.0,Personal,10.99,0.06,11.0,571,No,1,165503.8875
Male,Associate,151217.0,Mortgage,19200.0,Venture,7.9,0.23,14.0,675,No,0,149700.2
Female,High School,40615.0,Rent,13775.0,Homeimprovement,12.98,0.31,11.0,685,No,1,38827.005
Male,Bachelor,166754.0,Rent,7500.0,Venture,12.18,0.03,13.0,692,Yes,0,165840.5
Female,Bachelor,106582.0,Rent,19200.0,Education,16.0,0.23,14.0,703,No,1,103510.0
Female,Associate,84922.0,Mortgage,18000.0,Education,7.9,0.21,14.0,703,No,0,83500.0
Female,High School,166754.0,Mortgage,15000.0,Venture,11.83,0.05,12.0,618,Yes,0,164979.5
Male,High School,92822.0,Mortgage,15000.0,Personal,14.84,0.16,11.0,668,No,0,90596.0
Male,Bachelor,166754.0,Mortgage,19200.0,Homeimprovement,9.91,0.06,11.0,702,Yes,0,164851.28
Female,Bachelor,151146.0,Mortgage,10200.0,Homeimprovement,7.49,0.07,14.0,703,No,0,150382.02
Female,Master,51551.0,Rent,5000.0,Medical,7.49,0.1,12.0,646,Yes,0,51176.5
Male,Doctorate,62501.0,Mortgage,4775.0,Education,11.14,0.08,11.0,699,Yes,0,61969.065
Female,Associate,36995.0,Rent,8000.0,Debtconsolidation,11.01,0.22,12.0,665,Yes,0,36114.2
Female,Master,63234.0,Mortgage,12000.0,Debtconsolidation,7.29,0.19,13.0,539,Yes,0,62359.2
Male,Master,67442.0,Mortgage,10000.0,Debtconsolidation,6.17,0.15,11.0,658,Yes,0,66825.0
Female,Master,94822.0,Mortgage,19200.0,Venture,10.99,0.21,12.0,703,No,0,92711.92
Male,Bachelor,121124.0,Mortgage,5000.0,Education,14.26,0.04,12.0,634,Yes,0,120411.0
Male,Bachelor,88421.0,Rent,11500.0,Homeimprovement,12.21,0.13,13.0,703,No,0,87016.85
Female,High School,76772.0,Rent,14900.0,Education,9.63,0.19,14.0,630,Yes,0,75337.13
Male,High School,65893.0,Mortgage,5000.0,Homeimprovement,13.23,0.08,12.0,599,No,1,65231.5
Male,Associate,80358.0,Mortgage,5000.0,Debtconsolidation,12.92,0.06,14.0,643,No,1,79712.0
Male,Bachelor,66705.0,Rent,11750.0,Debtconsolidation,10.99,0.18,14.0,692,Yes,0,65413.675
Female,Associate,58876.0,Own,3500.0,Education,14.35,0.06,14.0,564,Yes,0,58373.75
Male,Master,114916.0,Rent,17000.0,Homeimprovement,10.0,0.15,12.0,703,No,0,113216.0
Female,Associate,75908.0,Rent,10000.0,Personal,16.0,0.13,14.0,697,No,1,74308.0
Female,Associate,56680.0,Rent,19200.0,Debtconsolidation,14.61,0.31,13.0,540,No,1,53874.88
Male,High School,74399.0,Rent,3000.0,Education,9.45,0.03,12.0,681,No,0,74115.5
Female,Associate,63675.0,Rent,6000.0,Medical,10.99,0.09,14.0,658,Yes,0,63015.6
Male,Associate,120926.0,Rent,12000.0,Venture,10.74,0.1,12.0,587,Yes,0,119637.2
Male,Associate,143857.0,Mortgage,5000.0,Venture,11.49,0.03,13.0,703,Yes,0,143282.5
Female,Doctorate,55997.0,Rent,13000.0,Medical,15.7,0.23,14.0,617,No,1,53956.0
Female,High School,46963.0,Rent,8875.0,Medical,16.0,0.19,11.0,698,Yes,0,45543.0
Female,Associate,38544.0,Mortgage,7200.0,Debtconsolidation,11.99,0.19,14.0,703,No,0,37680.72
Male,Associate,72975.0,Mortgage,3000.0,Venture,7.29,0.03,13.0,701,No,0,72756.3
Male,Associate,124600.0,Mortgage,19200.0,Debtconsolidation,14.61,0.16,14.0,652,No,1,121794.88
Female,High School,163972.0,Mortgage,19200.0,Education,9.99,0.13,13.0,623,Yes,0,162053.92
Male,High School,51319.0,Own,3000.0,Venture,15.62,0.04,14.0,613,Yes,0,50850.4
Female,Associate,82658.0,Rent,7000.0,Venture,7.51,0.08,14.0,672,Yes,0,82132.3
Male,High School,28367.0,Rent,6000.0,Debtconsolidation,15.99,0.25,12.0,654,No,1,27407.6
Male,High School,36178.0,Own,3000.0,Homeimprovement,11.83,0.03,11.0,643,Yes,0,35823.1
Male,High School,28367.0,Rent,4000.0,Venture,9.99,0.25,13.0,703,No,1,27967.4
Male,Associate,88307.0,Rent,19200.0,Homeimprovement,14.09,0.27,14.0,699,No,1,85601.72
Female,High School,144912.0,Mortgage,4000.0,Venture,11.01,0.03,14.0,699,Yes,0,144471.6
Female,Master,166754.0,Mortgage,10000.0,Medical,11.01,0.06,14.0,695,Yes,0,165653.0
Male,Bachelor,61185.0,Rent,5000.0,Venture,11.89,0.08,12.0,614,No,0,60590.5
Female,High School,66137.0,Mortgage,8000.0,Personal,11.01,0.12,14.0,596,Yes,0,65256.2
Male,High School,36995.0,Rent,8000.0,Venture,14.96,0.22,12.0,703,Yes,0,35798.2
Male,High School,115148.0,Own,5000.0,Medical,10.65,0.04,11.0,553,Yes,0,114615.5
Male,Associate,58602.0,Mortgage,3000.0,Medical,6.17,0.05,14.0,663,Yes,0,58416.9
Male,Bachelor,29924.0,Rent,3000.0,Venture,14.12,0.1,12.0,647,No,1,29500.4
Male,High School,166754.0,Own,3000.0,Venture,6.39,0.03,13.0,695,Yes,0,166562.3
Female,Bachelor,54867.0,Rent,7200.0,Medical,9.63,0.13,11.0,650,Yes,0,54173.64
Male,Bachelor,97183.0,Mortgage,6000.0,Venture,11.01,0.06,14.0,681,Yes,0,96522.4
Female,Bachelor,42877.0,Rent,8000.0,Medical,13.22,0.19,14.0,539,Yes,0,41819.4
Female,Bachelor,78886.0,Rent,9000.0,Education,6.91,0.11,14.0,686,Yes,0,78264.1
Female,High School,49105.0,Rent,12000.0,Venture,9.91,0.24,14.0,676,No,0,47915.8
Female,High School,36718.0,Rent,8875.0,Personal,6.17,0.24,14.0,609,Yes,0,36170.4125
Male,High School,166754.0,Mortgage,19200.0,Personal,13.49,0.08,14.0,676,Yes,0,164163.92
Male,Associate,52002.0,Mortgage,7475.0,Homeimprovement,13.49,0.14,13.0,690,No,0,50993.6225
Male,Master,30726.0,Rent,3000.0,Homeimprovement,15.65,0.09,12.0,703,No,1,30256.5
Female,Associate,156931.0,Rent,13000.0,Venture,9.88,0.08,14.0,619,Yes,0,155646.6
Male,High School,108958.0,Rent,12000.0,Homeimprovement,7.51,0.11,11.0,653,Yes,0,108056.8
Male,Associate,41719.0,Mortgage,5000.0,Personal,10.65,0.12,14.0,703,No,0,41186.5
Male,Associate,145406.0,Mortgage,5575.0,Venture,15.2,0.04,14.0,651,No,0,144558.6
Male,Doctorate,63363.0,Rent,10000.0,Medical,14.11,0.16,12.0,604,No,1,61952.0
Female,High School,70806.0,Rent,18200.0,Venture,10.99,0.26,14.0,539,No,1,68805.82
Male,Associate,64118.0,Mortgage,19200.0,Personal,10.38,0.31,14.0,687,Yes,0,62125.04
Male,Associate,30023.0,Rent,5000.0,Debtconsolidation,14.65,0.17,14.0,629,Yes,0,29290.5
Male,Master,166754.0,Own,9000.0,Education,11.49,0.03,14.0,673,Yes,0,165719.9
Male,Associate,100480.0,Other,12000.0,Personal,16.0,0.12,12.0,642,No,1,98560.0
Male,High School,44438.0,Rent,3000.0,Debtconsolidation,9.76,0.06,12.0,670,Yes,0,44145.2
Male,High School,123502.0,Mortgage,8800.0,Education,11.58,0.07,11.0,623,Yes,0,122482.96
Male,High School,28367.0,Mortgage,3000.0,Medical,11.12,0.06,14.0,621,Yes,0,28033.4
Female,High School,94716.0,Mortgage,6250.0,Venture,6.76,0.07,14.0,560,Yes,0,94293.5
Male,High School,61139.0,Mortgage,8000.0,Personal,7.68,0.13,11.0,667,Yes,0,60524.6
Female,Associate,96947.0,Mortgage,19200.0,Homeimprovement,15.33,0.26,11.0,703,Yes,0,94003.64
Male,High School,102734.0,Mortgage,3500.0,Personal,12.69,0.03,13.0,539,Yes,0,102289.85
Female,Bachelor,29903.0,Rent,4000.0,Medical,16.0,0.13,14.0,653,No,1,29263.0
Female,Associate,152069.0,Mortgage,3000.0,Venture,11.01,0.03,14.0,613,Yes,0,151738.7
Male,Master,37841.0,Rent,8000.0,Personal,14.11,0.21,14.0,703,No,1,36712.2
Male,High School,60571.0,Rent,15000.0,Debtconsolidation,13.22,0.25,14.0,633,Yes,0,58588.0
Male,High School,36995.0,Mortgage,10000.0,Homeimprovement,11.22,0.27,14.0,641,Yes,0,35873.0
Female,High School,39727.0,Rent,10000.0,Debtconsolidation,11.71,0.25,14.0,610,No,1,38556.0
Female,Associate,28367.0,Own,5000.0,Homeimprovement,13.92,0.26,11.0,646,No,1,27671.0
Male,Bachelor,28367.0,Rent,5000.0,Venture,11.01,0.2,14.0,630,Yes,0,27816.5
Male,Master,166754.0,Mortgage,5000.0,Debtconsolidation,9.62,0.03,12.0,688,No,0,166273.0
Male,High School,87508.0,Mortgage,8000.0,Venture,6.92,0.09,14.0,686,No,0,86954.4
Male,High School,28367.0,Rent,3000.0,Venture,13.06,0.06,14.0,584,Yes,0,27975.2
Female,High School,83910.0,Rent,15600.0,Medical,10.99,0.19,12.0,675,Yes,0,82195.56
Male,Associate,65551.0,Mortgage,15000.0,Homeimprovement,11.71,0.23,14.0,613,Yes,0,63794.5
Male,Associate,72983.0,Rent,15000.0,Homeimprovement,11.01,0.21,12.0,539,Yes,0,71331.5
Male,Associate,103314.0,Rent,19200.0,Debtconsolidation,8.9,0.31,14.0,642,No,1,101605.2
Male,Bachelor,39669.0,Rent,5000.0,Medical,10.62,0.13,13.0,703,No,0,39138.0
Male,High School,68230.0,Rent,12800.0,Venture,11.48,0.19,12.0,683,Yes,0,66760.56
Female,Associate,88312.0,Rent,9975.0,Personal,16.0,0.11,14.0,684,No,1,86716.0
Male,Bachelor,32967.0,Rent,3000.0,Medical,13.16,0.06,12.0,694,Yes,0,32572.2
Female,High School,61094.0,Mortgage,4000.0,Venture,11.01,0.07,14.0,685,Yes,0,60653.6
Female,High School,73072.0,Mortgage,5000.0,Homeimprovement,11.72,0.07,13.0,682,No,0,72486.0
Female,High School,74194.0,Rent,11000.0,Debtconsolidation,16.0,0.15,12.0,619,No,1,72434.0
Male,Associate,50996.0,Rent,8400.0,Medical,13.49,0.16,14.0,702,Yes,0,49862.84
Male,Associate,87513.0,Rent,17000.0,Homeimprovement,8.88,0.19,14.0,678,No,0,86003.4
Female,High School,29692.0,Mortgage,3000.0,Medical,9.63,0.05,14.0,621,Yes,0,29403.1
Female,Bachelor,91049.0,Rent,14400.0,Personal,12.53,0.16,14.0,698,No,0,89244.68
Male,Associate,63177.0,Rent,5000.0,Education,12.84,0.08,13.0,635,No,1,62535.0
Female,Associate,28367.0,Rent,3000.0,Personal,13.23,0.13,14.0,656,No,1,27970.1
Female,Associate,145191.0,Mortgage,12000.0,Medical,10.99,0.08,12.0,680,No,0,143872.2
Male,Associate,30022.0,Rent,9925.0,Medical,13.06,0.31,12.0,697,No,1,28725.795
Female,Associate,67131.0,Rent,18000.0,Education,7.88,0.27,14.0,684,No,1,65712.6
Female,Associate,166754.0,Mortgage,5000.0,Venture,6.17,0.03,11.0,703,Yes,0,166445.5
Female,Bachelor,117506.0,Rent,3000.0,Debtconsolidation,9.25,0.03,13.0,600,Yes,0,117228.5
Female,High School,72498.0,Mortgage,5500.0,Debtconsolidation,7.14,0.08,14.0,638,No,0,72105.3
Male,Associate,59793.0,Rent,3000.0,Medical,10.59,0.05,14.0,684,No,0,59475.3
Male,High School,70546.0,Rent,5000.0,Debtconsolidation,6.62,0.07,14.0,594,Yes,0,70215.0
Female,Bachelor,166754.0,Mortgage,18000.0,Education,9.99,0.11,12.0,652,No,0,164955.8
Female,High School,36820.0,Rent,10000.0,Personal,9.25,0.27,13.0,633,No,1,35895.0
Male,Bachelor,119064.0,Mortgage,19200.0,Venture,16.0,0.17,12.0,665,No,0,115992.0
Female,Associate,106941.0,Mortgage,19200.0,Medical,16.0,0.28,14.0,703,No,1,103869.0
Female,Associate,78111.0,Rent,3000.0,Debtconsolidation,7.74,0.04,14.0,682,Yes,0,77878.8
Male,Associate,29742.0,Own,4000.0,Venture,14.72,0.13,12.0,654,No,0,29153.2
Female,Doctorate,79154.0,Rent,7000.0,Medical,7.88,0.09,14.0,692,No,0,78602.4
Female,High School,28367.0,Rent,3000.0,Medical,9.91,0.13,13.0,626,No,1,28069.7
Female,Bachelor,78671.0,Mortgage,10000.0,Medical,16.0,0.13,12.0,562,No,1,77071.0
Female,High School,38269.0,Rent,3000.0,Venture,8.9,0.07,14.0,606,Yes,0,38002.0
Male,High School,72962.0,Mortgage,8000.0,Venture,13.92,0.11,14.0,675,Yes,0,71848.4
Female,Associate,55832.0,Rent,4600.0,Debtconsolidation,10.99,0.08,14.0,651,Yes,0,55326.46
Female,Associate,67075.0,Rent,14000.0,Personal,11.48,0.21,14.0,628,Yes,0,65467.8
Female,High School,28367.0,Rent,3500.0,Debtconsolidation,12.61,0.14,12.0,627,No,0,27925.65
Male,Associate,77802.0,Rent,4800.0,Homeimprovement,12.73,0.06,11.0,702,No,0,77190.96
Male,Associate,88452.0,Mortgage,10000.0,Debtconsolidation,7.51,0.11,13.0,641,Yes,0,87701.0
Male,Associate,28367.0,Own,3000.0,Venture,16.0,0.05,13.0,587,No,0,27887.0
Male,High School,166754.0,Other,19200.0,Personal,11.48,0.09,14.0,561,No,1,164549.84
Male,Associate,85056.0,Rent,12000.0,Personal,11.01,0.14,14.0,703,No,0,83734.8
Female,High School,72381.0,Mortgage,19200.0,Personal,15.62,0.29,14.0,652,Yes,0,69381.96
Male,High School,121130.0,Mortgage,3000.0,Venture,9.99,0.03,14.0,585,Yes,0,120830.3
Female,High School,166754.0,Mortgage,12000.0,Personal,10.37,0.07,14.0,661,Yes,0,165509.6
Male,Associate,65846.0,Rent,12000.0,Personal,10.62,0.18,14.0,697,Yes,0,64571.6
Female,Associate,30291.0,Rent,3000.0,Personal,14.27,0.09,11.0,649,Yes,0,29862.9
Female,Associate,55036.0,Rent,8000.0,Debtconsolidation,9.63,0.15,14.0,670,Yes,0,54265.6
Male,High School,136826.0,Rent,12000.0,Personal,16.0,0.09,14.0,645,No,1,134906.0
Male,Bachelor,80226.0,Own,6125.0,Personal,14.65,0.08,13.0,670,Yes,0,79328.6875
Female,Bachelor,61037.0,Mortgage,12000.0,Personal,11.01,0.2,14.0,670,Yes,0,59715.8
Female,Doctorate,110315.0,Mortgage,9000.0,Education,12.68,0.08,11.0,686,Yes,0,109173.8
Female,Doctorate,73077.0,Mortgage,12000.0,Education,12.73,0.16,14.0,645,Yes,0,71549.4
Male,High School,120892.0,Mortgage,8000.0,Personal,9.99,0.07,14.0,632,No,0,120092.8
Male,Bachelor,114955.0,Own,14000.0,Venture,16.0,0.12,14.0,686,No,0,112715.0
Male,High School,58555.0,Mortgage,17500.0,Homeimprovement,12.18,0.3,11.0,638,Yes,0,56423.5
Female,Associate,159429.0,Rent,11200.0,Education,12.68,0.07,11.0,539,Yes,0,158008.84
Female,High School,104057.0,Rent,19200.0,Education,14.54,0.19,13.0,586,No,1,101265.32
Female,High School,29344.0,Rent,8500.0,Debtconsolidation,7.49,0.29,12.0,547,No,1,28707.35
Male,Associate,65475.0,Rent,9000.0,Personal,15.65,0.14,14.0,703,No,1,64066.5
Female,High School,144734.0,Mortgage,19200.0,Personal,14.84,0.14,11.0,656,Yes,0,141884.72
Female,Associate,166589.0,Mortgage,9900.0,Education,6.99,0.06,14.0,624,Yes,0,165896.99
Female,High School,90878.0,Rent,17000.0,Medical,7.9,0.19,13.0,686,Yes,0,89535.0
Male,High School,97107.0,Mortgage,13000.0,Debtconsolidation,6.62,0.13,14.0,673,No,0,96246.4
Male,High School,111331.0,Mortgage,12000.0,Education,7.66,0.11,13.0,703,No,0,110411.8
Male,High School,164453.0,Mortgage,4800.0,Education,14.72,0.03,12.0,595,Yes,0,163746.44
Female,High School,84873.0,Rent,10000.0,Education,7.88,0.12,14.0,641,Yes,0,84085.0
Female,Bachelor,166754.0,Rent,19200.0,Education,13.8,0.05,11.0,539,Yes,0,164104.4
Male,High School,58843.0,Rent,5000.0,Medical,13.43,0.08,14.0,607,Yes,0,58171.5
Male,High School,114811.0,Mortgage,10000.0,Education,10.95,0.09,11.0,668,No,0,113716.0
Male,Bachelor,79054.0,Rent,5000.0,Homeimprovement,9.63,0.06,14.0,673,No,0,78572.5
Male,High School,45430.0,Mortgage,6000.0,Venture,12.99,0.13,11.0,663,No,0,44650.6
Male,Associate,63788.0,Rent,5000.0,Education,11.01,0.08,12.0,686,No,0,63237.5
Male,Master,79248.0,Rent,12000.0,Homeimprovement,13.98,0.15,12.0,667,No,0,77570.4
Male,High School,166754.0,Mortgage,19200.0,Venture,9.99,0.15,13.0,578,No,0,164835.92
Male,Associate,52223.0,Mortgage,15000.0,Personal,8.88,0.29,14.0,678,Yes,0,50891.0
Female,Associate,166754.0,Mortgage,18000.0,Personal,11.49,0.04,14.0,697,Yes,0,164685.8
Male,Bachelor,56244.0,Mortgage,10000.0,Medical,7.9,0.18,14.0,703,No,0,55454.0
Female,Bachelor,54891.0,Mortgage,12000.0,Personal,14.72,0.22,13.0,703,No,0,53124.6
Male,Associate,78783.0,Mortgage,7000.0,Debtconsolidation,11.49,0.09,14.0,664,No,0,77978.7
Male,Bachelor,166521.0,Mortgage,10000.0,Venture,13.98,0.06,14.0,597,Yes,0,165123.0
Female,High School,105077.0,Mortgage,10000.0,Debtconsolidation,10.25,0.1,14.0,629,Yes,0,104052.0
